transactionId|custId|transactionDate|productSold|unitsSold
20120202-0023472|0023472|2012-02-02|PURA100|234
20120202-0023472|0023472|2012-02-02|PURA250|262
20120202-0023472|0023472|2012-02-02|PURA500|263
20120202-0023654|0023654|2012-02-02|SUPA101|152
20120202-0023700|0023700|2012-02-02|PURA500|131
20120202-0023700|0023700|2012-02-02|SUPA101|135
20120202-0023983|0023983|2012-02-02|SUPA101|23
20120202-0024146|0024146|2012-02-02|DETA200|71
20120202-0024173|0024173|2012-02-02|DETA100|151
20120202-0024173|0024173|2012-02-02|PURA100|166
20120202-0024173|0024173|2012-02-02|SUPA101|135
20120202-0024194|0024194|2012-02-02|SUPA101|146
20120202-0024242|0024242|2012-02-02|DETA800|11
20120202-0024242|0024242|2012-02-02|PURA250|11
20120202-0024242|0024242|2012-02-02|SUPA105|12
20120203-0023439|0023439|2012-02-03|DETA200|234
20120203-0023607|0023607|2012-02-03|DETA800|131
20120203-0023712|0023712|2012-02-03|DETA800|9
20120203-0023712|0023712|2012-02-03|PURA250|11
20120203-0023747|0023747|2012-02-03|SUPA101|117
20120203-0023767|0023767|2012-02-03|DETA800|87
20120203-0023767|0023767|2012-02-03|PURA100|96
20120203-0023767|0023767|2012-02-03|SUPA101|86
20120203-0024055|0024055|2012-02-03|PURA100|37
20120204-0023274|0023274|2012-02-04|PURA250|177
20120204-0023396|0023396|2012-02-04|SUPA102|99
20120204-0023396|0023396|2012-02-04|SUPA103|92
20120204-0023396|0023396|2012-02-04|SUPA104|111
20120204-0023417|0023417|2012-02-04|SUPA101|105
20120204-0023464|0023464|2012-02-04|PURA100|237
20120204-0023637|0023637|2012-02-04|PURA200|63
20120204-0023637|0023637|2012-02-04|PURA250|73
20120204-0023637|0023637|2012-02-04|SUPA101|73
20120204-0023748|0023748|2012-02-04|PURA100|28
20120204-0023748|0023748|2012-02-04|SUPA103|25
20120204-0023751|0023751|2012-02-04|PURA200|186
20120204-0023751|0023751|2012-02-04|SUPA101|201
20120204-0023925|0023925|2012-02-04|PURA100|118
20120204-0023959|0023959|2012-02-04|PURA100|160
20120204-0024068|0024068|2012-02-04|PURA100|238
20120204-0024068|0024068|2012-02-04|PURA500|273
20120204-0024068|0024068|2012-02-04|SUPA103|219
20120204-0024100|0024100|2012-02-04|SUPA101|212
20120204-0024104|0024104|2012-02-04|SUPA101|200
20120204-0024147|0024147|2012-02-04|DETA200|14
20120204-0024149|0024149|2012-02-04|DETA100|132
20120204-0024149|0024149|2012-02-04|PURA100|127
20120204-0024149|0024149|2012-02-04|PURA200|139
20120204-0024178|0024178|2012-02-04|PURA500|108
20120204-0024178|0024178|2012-02-04|SUPA104|88
20120205-0023267|0023267|2012-02-05|DETA200|127
20120205-0023267|0023267|2012-02-05|PURA200|136
20120205-0023267|0023267|2012-02-05|PURA500|130
20120205-0023269|0023269|2012-02-05|PURA500|139
20120205-0023269|0023269|2012-02-05|SUPA101|136
20120205-0023269|0023269|2012-02-05|SUPA104|131
20120205-0023278|0023278|2012-02-05|PURA250|214
20120205-0023278|0023278|2012-02-05|SUPA101|191
20120205-0023278|0023278|2012-02-05|SUPA103|167
20120205-0023370|0023370|2012-02-05|SUPA104|66
20120205-0023459|0023459|2012-02-05|SUPA101|139
20120205-0023618|0023618|2012-02-05|DETA800|110
20120205-0023640|0023640|2012-02-05|DETA100|98
20120205-0023640|0023640|2012-02-05|DETA200|100
20120205-0023640|0023640|2012-02-05|PURA250|82
20120205-0023685|0023685|2012-02-05|SUPA101|67
20120205-0023685|0023685|2012-02-05|SUPA103|64
20120205-0023685|0023685|2012-02-05|SUPA104|68
20120205-0023725|0023725|2012-02-05|PURA250|36
20120205-0023725|0023725|2012-02-05|SUPA101|31
20120205-0023725|0023725|2012-02-05|SUPA103|38
20120205-0023732|0023732|2012-02-05|PURA100|259
20120205-0023732|0023732|2012-02-05|PURA250|235
20120205-0023732|0023732|2012-02-05|SUPA104|208
20120205-0023756|0023756|2012-02-05|SUPA101|109
20120205-0023815|0023815|2012-02-05|PURA250|107
20120205-0023925|0023925|2012-02-05|DETA800|106
20120205-0023925|0023925|2012-02-05|PURA500|147
20120205-0023925|0023925|2012-02-05|SUPA101|124
20120205-0024183|0024183|2012-02-05|DETA200|56
20120205-0024183|0024183|2012-02-05|SUPA105|48
20120205-0024255|0024255|2012-02-05|DETA100|191
20120205-0024255|0024255|2012-02-05|PURA500|241
20120206-0023334|0023334|2012-02-06|PURA200|15
20120206-0023334|0023334|2012-02-06|SUPA104|13
20120206-0023364|0023364|2012-02-06|PURA100|62
20120206-0023364|0023364|2012-02-06|PURA500|54
20120206-0023464|0023464|2012-02-06|PURA100|216
20120206-0023510|0023510|2012-02-06|PURA100|160
20120206-0023510|0023510|2012-02-06|PURA500|154
20120206-0023541|0023541|2012-02-06|PURA100|125
20120206-0023541|0023541|2012-02-06|SUPA102|121
20120206-0023593|0023593|2012-02-06|DETA800|137
20120206-0023593|0023593|2012-02-06|SUPA103|205
20120206-0023593|0023593|2012-02-06|SUPA105|198
20120206-0023642|0023642|2012-02-06|PURA100|147
20120206-0023642|0023642|2012-02-06|SUPA101|167
20120206-0023642|0023642|2012-02-06|SUPA104|152
20120206-0023757|0023757|2012-02-06|PURA100|220
20120206-0023823|0023823|2012-02-06|PURA100|102
20120206-0023823|0023823|2012-02-06|PURA250|82
20120206-0023823|0023823|2012-02-06|SUPA101|82
20120206-0023826|0023826|2012-02-06|PURA500|232
20120206-0023998|0023998|2012-02-06|DETA100|66
20120206-0023998|0023998|2012-02-06|PURA500|160
20120206-0024125|0024125|2012-02-06|SUPA105|88
20120206-0024166|0024166|2012-02-06|PURA250|223
20120206-0024166|0024166|2012-02-06|SUPA103|180
20120206-0024166|0024166|2012-02-06|SUPA104|192
20120206-0024168|0024168|2012-02-06|SUPA101|97
20120206-0024168|0024168|2012-02-06|SUPA104|97
20120206-0024168|0024168|2012-02-06|SUPA105|83
20120206-0024194|0024194|2012-02-06|DETA100|119
20120206-0024194|0024194|2012-02-06|PURA250|140
20120206-0024194|0024194|2012-02-06|PURA500|160
20120207-0023286|0023286|2012-02-07|PURA250|80
20120207-0023286|0023286|2012-02-07|SUPA101|76
20120207-0023291|0023291|2012-02-07|DETA100|190
20120207-0023291|0023291|2012-02-07|PURA250|227
20120207-0023291|0023291|2012-02-07|SUPA101|228
20120207-0023376|0023376|2012-02-07|DETA800|93
20120207-0023376|0023376|2012-02-07|PURA100|118
20120207-0023572|0023572|2012-02-07|PURA100|85
20120207-0023641|0023641|2012-02-07|DETA200|10
20120207-0023641|0023641|2012-02-07|PURA100|12
20120207-0023641|0023641|2012-02-07|SUPA101|11
20120207-0023723|0023723|2012-02-07|PURA250|13
20120207-0023723|0023723|2012-02-07|SUPA101|14
20120207-0023723|0023723|2012-02-07|SUPA103|12
20120207-0023757|0023757|2012-02-07|PURA100|241
20120207-0023757|0023757|2012-02-07|PURA200|200
20120207-0023763|0023763|2012-02-07|DETA200|7
20120207-0023763|0023763|2012-02-07|SUPA102|6
20120207-0023763|0023763|2012-02-07|SUPA104|7
20120207-0023858|0023858|2012-02-07|PURA100|80
20120207-0023858|0023858|2012-02-07|SUPA104|81
20120207-0023907|0023907|2012-02-07|PURA250|203
20120207-0023907|0023907|2012-02-07|SUPA104|179
20120207-0023953|0023953|2012-02-07|PURA100|214
20120207-0023953|0023953|2012-02-07|PURA250|182
20120207-0023955|0023955|2012-02-07|PURA100|34
20120207-0023955|0023955|2012-02-07|PURA500|29
20120207-0023955|0023955|2012-02-07|SUPA101|32
20120207-0023959|0023959|2012-02-07|DETA200|157
20120207-0023959|0023959|2012-02-07|PURA100|182
20120207-0023959|0023959|2012-02-07|SUPA101|160
20120207-0023971|0023971|2012-02-07|PURA500|118
20120207-0023998|0023998|2012-02-07|PURA100|135
20120207-0023998|0023998|2012-02-07|PURA500|158
20120207-0023998|0023998|2012-02-07|SUPA101|152
20120207-0024047|0024047|2012-02-07|PURA200|57
20120207-0024047|0024047|2012-02-07|PURA250|65
20120207-0024047|0024047|2012-02-07|PURA500|60
20120207-0024160|0024160|2012-02-07|DETA100|63
20120207-0024160|0024160|2012-02-07|PURA100|70
20120207-0024160|0024160|2012-02-07|SUPA101|73
20120207-0024170|0024170|2012-02-07|DETA200|44
20120207-0024170|0024170|2012-02-07|PURA100|49
20120207-0024196|0024196|2012-02-07|PURA100|15
20120207-0024196|0024196|2012-02-07|SUPA103|14
20120208-0023278|0023278|2012-02-08|DETA800|196
20120208-0023278|0023278|2012-02-08|PURA100|188
20120208-0023398|0023398|2012-02-08|DETA200|50
20120208-0023398|0023398|2012-02-08|PURA500|51
20120208-0023440|0023440|2012-02-08|DETA100|154
20120208-0023611|0023611|2012-02-08|DETA800|80
20120208-0023611|0023611|2012-02-08|SUPA101|123
20120208-0023611|0023611|2012-02-08|SUPA105|82
20120208-0023624|0023624|2012-02-08|DETA100|1
20120208-0023624|0023624|2012-02-08|PURA200|1
20120208-0023624|0023624|2012-02-08|SUPA104|1
20120208-0023630|0023630|2012-02-08|PURA100|61
20120208-0023675|0023675|2012-02-08|PURA100|44
20120208-0023752|0023752|2012-02-08|SUPA102|106
20120208-0023752|0023752|2012-02-08|SUPA103|119
20120208-0023845|0023845|2012-02-08|DETA800|137
20120208-0023855|0023855|2012-02-08|SUPA105|139
20120208-0023881|0023881|2012-02-08|PURA250|123
20120208-0023900|0023900|2012-02-08|PURA100|57
20120208-0023900|0023900|2012-02-08|PURA200|56
20120208-0023900|0023900|2012-02-08|SUPA101|62
20120208-0023976|0023976|2012-02-08|PURA250|81
20120208-0023979|0023979|2012-02-08|PURA100|201
20120208-0023979|0023979|2012-02-08|PURA250|178
20120208-0023979|0023979|2012-02-08|SUPA101|188
20120208-0024009|0024009|2012-02-08|PURA200|100
20120208-0024022|0024022|2012-02-08|DETA100|92
20120208-0024022|0024022|2012-02-08|SUPA101|92
20120208-0024041|0024041|2012-02-08|PURA100|38
20120208-0024041|0024041|2012-02-08|PURA250|39
20120208-0024135|0024135|2012-02-08|DETA800|104
20120208-0024135|0024135|2012-02-08|SUPA104|106
20120208-0024140|0024140|2012-02-08|DETA800|62
20120208-0024140|0024140|2012-02-08|SUPA104|65
20120209-0023370|0023370|2012-02-09|DETA800|63
20120209-0023370|0023370|2012-02-09|SUPA101|64
20120209-0023370|0023370|2012-02-09|SUPA102|57
20120209-0023380|0023380|2012-02-09|DETA800|95
20120209-0023380|0023380|2012-02-09|PURA200|96
20120209-0023380|0023380|2012-02-09|PURA500|123
20120209-0023412|0023412|2012-02-09|SUPA101|58
20120209-0023412|0023412|2012-02-09|SUPA102|65
20120209-0023434|0023434|2012-02-09|PURA100|255
20120209-0023434|0023434|2012-02-09|PURA200|228
20120209-0023434|0023434|2012-02-09|PURA250|246
20120209-0023580|0023580|2012-02-09|DETA100|1
20120209-0023580|0023580|2012-02-09|DETA200|2
20120209-0023580|0023580|2012-02-09|DETA800|1
20120209-0023591|0023591|2012-02-09|PURA100|54
20120209-0023619|0023619|2012-02-09|PURA100|67
20120209-0023732|0023732|2012-02-09|SUPA101|193
20120209-0023732|0023732|2012-02-09|SUPA102|174
20120209-0023856|0023856|2012-02-09|PURA250|100
20120209-0023856|0023856|2012-02-09|PURA500|118
20120209-0023856|0023856|2012-02-09|SUPA101|113
20120209-0024043|0024043|2012-02-09|PURA100|49
20120209-0024043|0024043|2012-02-09|SUPA101|45
20120209-0024149|0024149|2012-02-09|SUPA101|172
20120209-0024216|0024216|2012-02-09|DETA200|12
20120210-0023538|0023538|2012-02-10|PURA200|9
20120210-0023538|0023538|2012-02-10|PURA250|13
20120210-0023538|0023538|2012-02-10|SUPA105|12
20120210-0023748|0023748|2012-02-10|PURA100|28
20120210-0023827|0023827|2012-02-10|PURA500|89
20120210-0023892|0023892|2012-02-10|PURA250|59
20120210-0023892|0023892|2012-02-10|SUPA103|72
20120210-0023892|0023892|2012-02-10|SUPA105|67
20120210-0023904|0023904|2012-02-10|PURA100|167
20120210-0023904|0023904|2012-02-10|PURA250|165
20120210-0023913|0023913|2012-02-10|PURA100|8
20120210-0023913|0023913|2012-02-10|PURA250|7
20120210-0023931|0023931|2012-02-10|PURA100|180
20120210-0023931|0023931|2012-02-10|SUPA105|136
20120210-0024013|0024013|2012-02-10|PURA200|65
20120210-0024013|0024013|2012-02-10|PURA500|75
20120210-0024013|0024013|2012-02-10|SUPA104|63
20120210-0024114|0024114|2012-02-10|DETA200|203
20120210-0024114|0024114|2012-02-10|PURA200|198
20120210-0024114|0024114|2012-02-10|PURA500|215
20120210-0024149|0024149|2012-02-10|DETA200|138
20120210-0024149|0024149|2012-02-10|SUPA103|139
20120210-0024149|0024149|2012-02-10|SUPA104|140
20120210-0024183|0024183|2012-02-10|PURA200|55
20120210-0024183|0024183|2012-02-10|SUPA101|50
20120210-0024183|0024183|2012-02-10|SUPA102|48
20120211-0023379|0023379|2012-02-11|DETA800|48
20120211-0023536|0023536|2012-02-11|PURA100|114
20120211-0023536|0023536|2012-02-11|PURA500|102
20120211-0023603|0023603|2012-02-11|PURA100|12
20120211-0023603|0023603|2012-02-11|PURA250|12
20120211-0023613|0023613|2012-02-11|PURA100|220
20120211-0023681|0023681|2012-02-11|PURA100|32
20120211-0023681|0023681|2012-02-11|SUPA101|26
20120211-0023774|0023774|2012-02-11|PURA200|175
20120211-0023774|0023774|2012-02-11|PURA250|199
20120211-0023907|0023907|2012-02-11|DETA800|172
20120211-0023907|0023907|2012-02-11|PURA250|204
20120211-0023907|0023907|2012-02-11|PURA500|193
20120211-0023980|0023980|2012-02-11|PURA100|67
20120211-0023980|0023980|2012-02-11|SUPA103|51
20120211-0024218|0024218|2012-02-11|DETA200|68
20120211-0024218|0024218|2012-02-11|PURA100|87
20120211-0024227|0024227|2012-02-11|PURA100|219
20120212-0023375|0023375|2012-02-12|PURA100|6
20120212-0023375|0023375|2012-02-12|PURA500|5
20120212-0023407|0023407|2012-02-12|DETA100|223
20120212-0023407|0023407|2012-02-12|DETA200|231
20120212-0023448|0023448|2012-02-12|PURA200|205
20120212-0023551|0023551|2012-02-12|PURA100|23
20120212-0023551|0023551|2012-02-12|SUPA102|15
20120212-0023629|0023629|2012-02-12|PURA100|100
20120212-0023642|0023642|2012-02-12|SUPA101|189
20120212-0023732|0023732|2012-02-12|PURA100|255
20120212-0023732|0023732|2012-02-12|PURA200|194
20120212-0023900|0023900|2012-02-12|PURA100|68
20120212-0023900|0023900|2012-02-12|PURA250|55
20120212-0023916|0023916|2012-02-12|PURA100|226
20120212-0023916|0023916|2012-02-12|SUPA101|215
20120212-0023916|0023916|2012-02-12|SUPA104|223
20120212-0023926|0023926|2012-02-12|PURA100|185
20120212-0023926|0023926|2012-02-12|PURA500|187
20120212-0023974|0023974|2012-02-12|SUPA101|154
20120212-0023974|0023974|2012-02-12|SUPA102|143
20120212-0023977|0023977|2012-02-12|DETA200|163
20120212-0023977|0023977|2012-02-12|SUPA101|192
20120212-0023977|0023977|2012-02-12|SUPA103|150
20120212-0024223|0024223|2012-02-12|SUPA101|124
20120212-0024234|0024234|2012-02-12|PURA100|218
20120213-0023327|0023327|2012-02-13|PURA250|214
20120213-0023334|0023334|2012-02-13|PURA500|16
20120213-0023334|0023334|2012-02-13|SUPA104|15
20120213-0023426|0023426|2012-02-13|PURA500|212
20120213-0023580|0023580|2012-02-13|DETA200|1
20120213-0023610|0023610|2012-02-13|PURA200|154
20120213-0023610|0023610|2012-02-13|PURA250|173
20120213-0023610|0023610|2012-02-13|SUPA105|133
20120213-0023691|0023691|2012-02-13|DETA200|48
20120213-0023691|0023691|2012-02-13|PURA100|65
20120213-0023691|0023691|2012-02-13|SUPA104|52
20120213-0023748|0023748|2012-02-13|DETA200|24
20120213-0023748|0023748|2012-02-13|PURA100|26
20120213-0023754|0023754|2012-02-13|SUPA101|71
20120213-0023754|0023754|2012-02-13|SUPA103|74
20120213-0023756|0023756|2012-02-13|DETA800|88
20120213-0023756|0023756|2012-02-13|PURA250|67
20120213-0023799|0023799|2012-02-13|PURA100|87
20120213-0023856|0023856|2012-02-13|PURA250|100
20120213-0023856|0023856|2012-02-13|PURA500|105
20120213-0023856|0023856|2012-02-13|SUPA104|90
20120213-0023956|0023956|2012-02-13|PURA100|207
20120213-0023956|0023956|2012-02-13|SUPA101|195
20120213-0024039|0024039|2012-02-13|PURA100|125
20120213-0024039|0024039|2012-02-13|PURA500|118
20120214-0023361|0023361|2012-02-14|DETA200|205
20120214-0023361|0023361|2012-02-14|PURA100|230
20120214-0023361|0023361|2012-02-14|SUPA101|198
20120214-0023382|0023382|2012-02-14|SUPA101|15
20120214-0023382|0023382|2012-02-14|SUPA104|15
20120214-0023393|0023393|2012-02-14|PURA200|127
20120214-0023393|0023393|2012-02-14|PURA500|128
20120214-0023393|0023393|2012-02-14|SUPA101|131
20120214-0023402|0023402|2012-02-14|PURA250|105
20120214-0023402|0023402|2012-02-14|SUPA101|101
20120214-0023460|0023460|2012-02-14|PURA500|132
20120214-0023460|0023460|2012-02-14|SUPA101|137
20120214-0023572|0023572|2012-02-14|SUPA101|85
20120214-0023572|0023572|2012-02-14|SUPA105|72
20120214-0023589|0023589|2012-02-14|DETA800|95
20120214-0023589|0023589|2012-02-14|PURA100|92
20120214-0023589|0023589|2012-02-14|PURA250|89
20120214-0023614|0023614|2012-02-14|DETA100|184
20120214-0023614|0023614|2012-02-14|PURA100|165
20120214-0023614|0023614|2012-02-14|PURA250|166
20120214-0023637|0023637|2012-02-14|DETA800|66
20120214-0023655|0023655|2012-02-14|DETA800|146
20120214-0023655|0023655|2012-02-14|SUPA104|148
20120214-0023709|0023709|2012-02-14|PURA250|194
20120214-0023709|0023709|2012-02-14|SUPA101|194
20120214-0023748|0023748|2012-02-14|DETA100|26
20120214-0023748|0023748|2012-02-14|DETA200|26
20120214-0023913|0023913|2012-02-14|SUPA101|6
20120214-0023913|0023913|2012-02-14|SUPA102|7
20120214-0024139|0024139|2012-02-14|PURA100|12
20120215-0023262|0023262|2012-02-15|SUPA103|127
20120215-0023262|0023262|2012-02-15|SUPA104|115
20120215-0023516|0023516|2012-02-15|PURA100|4
20120215-0023516|0023516|2012-02-15|SUPA101|5
20120215-0023565|0023565|2012-02-15|DETA200|83
20120215-0023565|0023565|2012-02-15|PURA100|86
20120215-0023602|0023602|2012-02-15|DETA200|118
20120215-0023602|0023602|2012-02-15|PURA250|103
20120215-0023602|0023602|2012-02-15|SUPA101|99
20120215-0023767|0023767|2012-02-15|PURA100|99
20120215-0023767|0023767|2012-02-15|SUPA101|101
20120215-0023772|0023772|2012-02-15|PURA250|131
20120215-0023772|0023772|2012-02-15|PURA500|147
20120215-0023772|0023772|2012-02-15|SUPA101|142
20120215-0023824|0023824|2012-02-15|DETA100|116
20120215-0023824|0023824|2012-02-15|DETA200|128
20120215-0023873|0023873|2012-02-15|DETA200|46
20120215-0023873|0023873|2012-02-15|SUPA101|50
20120215-0023916|0023916|2012-02-15|DETA100|235
20120215-0023916|0023916|2012-02-15|PURA100|293
20120215-0023916|0023916|2012-02-15|SUPA101|251
20120215-0023941|0023941|2012-02-15|PURA250|50
20120215-0023953|0023953|2012-02-15|DETA100|177
20120215-0024067|0024067|2012-02-15|PURA500|5
20120215-0024067|0024067|2012-02-15|SUPA102|5
20120215-0024135|0024135|2012-02-15|PURA100|142
20120215-0024211|0024211|2012-02-15|DETA800|139
20120215-0024211|0024211|2012-02-15|PURA250|135
20120215-0024211|0024211|2012-02-15|PURA500|161
20120215-0024217|0024217|2012-02-15|PURA100|216
20120215-0024217|0024217|2012-02-15|SUPA101|197
20120215-0024217|0024217|2012-02-15|SUPA104|169
20120216-0023356|0023356|2012-02-16|PURA250|85
20120216-0023426|0023426|2012-02-16|PURA100|213
20120216-0023426|0023426|2012-02-16|PURA500|232
20120216-0023426|0023426|2012-02-16|SUPA105|181
20120216-0023546|0023546|2012-02-16|PURA100|143
20120216-0023767|0023767|2012-02-16|DETA100|90
20120216-0023767|0023767|2012-02-16|PURA250|85
20120216-0023767|0023767|2012-02-16|SUPA101|93
20120216-0023849|0023849|2012-02-16|DETA100|53
20120216-0023849|0023849|2012-02-16|DETA800|55
20120216-0023849|0023849|2012-02-16|PURA100|46
20120216-0023886|0023886|2012-02-16|DETA100|143
20120216-0023886|0023886|2012-02-16|SUPA101|143
20120216-0023886|0023886|2012-02-16|SUPA103|143
20120216-0023977|0023977|2012-02-16|DETA200|180
20120216-0023977|0023977|2012-02-16|DETA800|137
20120216-0023977|0023977|2012-02-16|SUPA104|150
20120216-0024107|0024107|2012-02-16|PURA250|33
20120216-0024107|0024107|2012-02-16|SUPA103|31
20120216-0024156|0024156|2012-02-16|DETA100|80
20120216-0024156|0024156|2012-02-16|PURA250|71
20120216-0024156|0024156|2012-02-16|SUPA101|83
20120216-0024192|0024192|2012-02-16|PURA100|18
20120217-0023351|0023351|2012-02-17|DETA200|178
20120217-0023351|0023351|2012-02-17|DETA800|155
20120217-0023536|0023536|2012-02-17|DETA200|100
20120217-0023536|0023536|2012-02-17|PURA100|115
20120217-0023536|0023536|2012-02-17|PURA200|95
20120217-0023582|0023582|2012-02-17|PURA100|193
20120217-0023603|0023603|2012-02-17|PURA250|9
20120217-0023603|0023603|2012-02-17|SUPA101|9
20120217-0023603|0023603|2012-02-17|SUPA102|9
20120217-0023682|0023682|2012-02-17|SUPA104|219
20120217-0023760|0023760|2012-02-17|DETA100|74
20120217-0023782|0023782|2012-02-17|DETA800|166
20120217-0023869|0023869|2012-02-17|DETA200|42
20120217-0023869|0023869|2012-02-17|DETA800|48
20120217-0023869|0023869|2012-02-17|PURA250|55
20120217-0024143|0024143|2012-02-17|PURA250|17
20120217-0024143|0024143|2012-02-17|SUPA101|13
20120217-0024145|0024145|2012-02-17|PURA100|107
20120218-0023361|0023361|2012-02-18|DETA100|188
20120218-0023361|0023361|2012-02-18|PURA250|198
20120218-0023381|0023381|2012-02-18|PURA100|220
20120218-0023381|0023381|2012-02-18|PURA500|165
20120218-0023381|0023381|2012-02-18|SUPA101|187
20120218-0023582|0023582|2012-02-18|PURA100|167
20120218-0023693|0023693|2012-02-18|DETA100|134
20120218-0023715|0023715|2012-02-18|PURA100|160
20120218-0023748|0023748|2012-02-18|PURA500|26
20120218-0023748|0023748|2012-02-18|SUPA104|25
20120218-0023871|0023871|2012-02-18|PURA200|161
20120218-0023871|0023871|2012-02-18|PURA250|194
20120218-0023896|0023896|2012-02-18|PURA200|4
20120218-0023896|0023896|2012-02-18|PURA250|4
20120218-0024014|0024014|2012-02-18|SUPA101|38
20120218-0024014|0024014|2012-02-18|SUPA102|38
20120218-0024014|0024014|2012-02-18|SUPA103|39
20120218-0024113|0024113|2012-02-18|PURA100|7
20120218-0024113|0024113|2012-02-18|PURA500|7
20120218-0024113|0024113|2012-02-18|SUPA101|6
20120218-0024115|0024115|2012-02-18|SUPA101|183
20120218-0024124|0024124|2012-02-18|PURA100|199
20120218-0024131|0024131|2012-02-18|PURA500|246
20120218-0024161|0024161|2012-02-18|DETA100|170
20120218-0024161|0024161|2012-02-18|SUPA101|207
20120218-0024202|0024202|2012-02-18|PURA200|45
20120218-0024202|0024202|2012-02-18|PURA500|49
20120219-0023285|0023285|2012-02-19|PURA100|11
20120219-0023296|0023296|2012-02-19|PURA100|50
20120219-0023296|0023296|2012-02-19|PURA500|48
20120219-0023322|0023322|2012-02-19|PURA100|25
20120219-0023422|0023422|2012-02-19|PURA100|205
20120219-0023455|0023455|2012-02-19|PURA100|70
20120219-0023455|0023455|2012-02-19|PURA200|63
20120219-0023455|0023455|2012-02-19|PURA500|74
20120219-0023492|0023492|2012-02-19|PURA250|8
20120219-0023517|0023517|2012-02-19|DETA200|159
20120219-0023517|0023517|2012-02-19|PURA100|194
20120219-0023517|0023517|2012-02-19|PURA250|173
20120219-0023541|0023541|2012-02-19|PURA250|147
20120219-0023541|0023541|2012-02-19|SUPA101|152
20120219-0023564|0023564|2012-02-19|PURA100|190
20120219-0023564|0023564|2012-02-19|PURA250|160
20120219-0023655|0023655|2012-02-19|DETA100|145
20120219-0023655|0023655|2012-02-19|PURA500|135
20120219-0023655|0023655|2012-02-19|SUPA105|134
20120219-0023719|0023719|2012-02-19|DETA200|190
20120219-0023719|0023719|2012-02-19|PURA100|195
20120219-0023719|0023719|2012-02-19|PURA500|182
20120219-0023722|0023722|2012-02-19|SUPA101|182
20120219-0023788|0023788|2012-02-19|PURA500|72
20120219-0023907|0023907|2012-02-19|PURA100|204
20120219-0023907|0023907|2012-02-19|PURA250|188
20120219-0023907|0023907|2012-02-19|SUPA104|174
20120219-0024067|0024067|2012-02-19|DETA800|4
20120219-0024067|0024067|2012-02-19|PURA100|4
20120219-0024067|0024067|2012-02-19|PURA200|4
20120219-0024160|0024160|2012-02-19|DETA800|55
20120219-0024160|0024160|2012-02-19|PURA250|50
20120219-0024160|0024160|2012-02-19|SUPA102|57
20120219-0024186|0024186|2012-02-19|PURA100|16
20120220-0023360|0023360|2012-02-20|PURA250|40
20120220-0023360|0023360|2012-02-20|SUPA101|36
20120220-0023360|0023360|2012-02-20|SUPA105|38
20120220-0023431|0023431|2012-02-20|PURA200|6
20120220-0023431|0023431|2012-02-20|PURA250|8
20120220-0023431|0023431|2012-02-20|SUPA102|5
20120220-0023555|0023555|2012-02-20|DETA800|110
20120220-0023555|0023555|2012-02-20|PURA500|124
20120220-0023789|0023789|2012-02-20|PURA100|62
20120220-0023789|0023789|2012-02-20|PURA500|60
20120220-0024042|0024042|2012-02-20|PURA200|34
20120220-0024042|0024042|2012-02-20|PURA500|42
20120220-0024083|0024083|2012-02-20|DETA800|106
20120220-0024083|0024083|2012-02-20|PURA200|120
20120220-0024083|0024083|2012-02-20|SUPA105|99
20120220-0024093|0024093|2012-02-20|PURA100|73
20120221-0023271|0023271|2012-02-21|PURA100|141
20120221-0023328|0023328|2012-02-21|SUPA101|112
20120221-0023334|0023334|2012-02-21|PURA500|18
20120221-0023361|0023361|2012-02-21|DETA100|149
20120221-0023361|0023361|2012-02-21|DETA800|191
20120221-0023361|0023361|2012-02-21|SUPA101|191
20120221-0023370|0023370|2012-02-21|DETA800|65
20120221-0023370|0023370|2012-02-21|SUPA103|68
20120221-0023603|0023603|2012-02-21|PURA100|13
20120221-0023603|0023603|2012-02-21|SUPA101|10
20120221-0023718|0023718|2012-02-21|DETA800|199
20120221-0023873|0023873|2012-02-21|DETA800|36
20120221-0023873|0023873|2012-02-21|SUPA105|34
20120221-0023896|0023896|2012-02-21|PURA100|4
20120221-0023896|0023896|2012-02-21|SUPA103|3
20120221-0023905|0023905|2012-02-21|PURA500|73
20120221-0023923|0023923|2012-02-21|PURA100|204
20120221-0023941|0023941|2012-02-21|PURA100|58
20120221-0024016|0024016|2012-02-21|SUPA104|68
20120221-0024032|0024032|2012-02-21|PURA250|240
20120221-0024032|0024032|2012-02-21|SUPA104|213
20120221-0024101|0024101|2012-02-21|DETA800|136
20120221-0024101|0024101|2012-02-21|PURA200|137
20120221-0024101|0024101|2012-02-21|SUPA103|144
20120221-0024185|0024185|2012-02-21|DETA800|72
20120221-0024185|0024185|2012-02-21|SUPA103|85
20120221-0024185|0024185|2012-02-21|SUPA104|86
20120222-0023379|0023379|2012-02-22|DETA200|73
20120222-0023379|0023379|2012-02-22|PURA200|70
20120222-0023459|0023459|2012-02-22|PURA500|156
20120222-0023459|0023459|2012-02-22|SUPA101|141
20120222-0023631|0023631|2012-02-22|SUPA101|78
20120222-0023640|0023640|2012-02-22|PURA250|109
20120222-0023749|0023749|2012-02-22|PURA100|173
20120222-0023829|0023829|2012-02-22|PURA100|177
20120222-0023829|0023829|2012-02-22|PURA200|154
20120222-0023829|0023829|2012-02-22|SUPA104|154
